name,slottime_GMT,slottype,slotavg,pointTitle,,,,
Campus.Elec.Demand_MW,2022-02-07 16:00:00,H,28.775317500,Total Campus Electric Demand,,,2/7/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-07 17:00:00,H,28.575617500,Total Campus Electric Demand,,,2/7/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-07 18:00:00,H,28.768390000,Total Campus Electric Demand,,,2/7/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-07 19:00:00,H,28.908732500,Total Campus Electric Demand,,,2/7/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-07 20:00:00,H,28.872400000,Total Campus Electric Demand,,,2/7/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-07 21:00:00,H,28.598805714,Total Campus Electric Demand,,,2/7/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-07 22:00:00,H,27.854435384,Total Campus Electric Demand,,,2/7/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-07 23:00:00,H,27.301830000,Total Campus Electric Demand,,,2/7/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-08 00:00:00,H,26.641697500,Total Campus Electric Demand,,,2/8/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-08 01:00:00,H,25.432150000,Total Campus Electric Demand,,,2/8/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-08 02:00:00,H,24.716867500,Total Campus Electric Demand,,,2/8/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-08 03:00:00,H,23.656582500,Total Campus Electric Demand,,,2/8/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-08 04:00:00,H,23.115885000,Total Campus Electric Demand,,,2/8/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-08 05:00:00,H,22.562342500,Total Campus Electric Demand,,,2/8/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-08 06:00:00,H,22.196527500,Total Campus Electric Demand,,,2/8/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-08 07:00:00,H,22.238675000,Total Campus Electric Demand,,,2/8/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-08 08:00:00,H,22.207985000,Total Campus Electric Demand,,,2/8/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-08 09:00:00,H,22.775150000,Total Campus Electric Demand,,,2/8/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-08 10:00:00,H,23.653750000,Total Campus Electric Demand,,,2/8/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-08 11:00:00,H,25.249442500,Total Campus Electric Demand,,,2/8/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-08 12:00:00,H,26.409997500,Total Campus Electric Demand,,,2/8/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-08 13:00:00,H,26.354160000,Total Campus Electric Demand,,,2/8/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-08 14:00:00,H,26.939680000,Total Campus Electric Demand,,,2/8/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-08 15:00:00,H,27.515772500,Total Campus Electric Demand,,,2/8/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-08 16:00:00,H,27.327267500,Total Campus Electric Demand,,,2/8/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-08 17:00:00,H,27.347225000,Total Campus Electric Demand,,,2/8/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-08 18:00:00,H,27.820087500,Total Campus Electric Demand,,,2/8/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-08 19:00:00,H,27.927115000,Total Campus Electric Demand,,,2/8/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-08 20:00:00,H,27.753577500,Total Campus Electric Demand,,,2/8/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-08 21:00:00,H,27.631370000,Total Campus Electric Demand,,,2/8/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-08 22:00:00,H,27.847097500,Total Campus Electric Demand,,,2/8/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-08 23:00:00,H,27.400682500,Total Campus Electric Demand,,,2/8/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-09 00:00:00,H,26.290982500,Total Campus Electric Demand,,,2/9/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-09 01:00:00,H,25.396832500,Total Campus Electric Demand,,,2/9/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-09 02:00:00,H,24.545025000,Total Campus Electric Demand,,,2/9/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-09 03:00:00,H,23.704210000,Total Campus Electric Demand,,,2/9/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-09 04:00:00,H,23.241657500,Total Campus Electric Demand,,,2/9/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-09 05:00:00,H,22.716080000,Total Campus Electric Demand,,,2/9/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-09 06:00:00,H,22.578127500,Total Campus Electric Demand,,,2/9/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-09 07:00:00,H,22.385500000,Total Campus Electric Demand,,,2/9/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-09 08:00:00,H,22.506442500,Total Campus Electric Demand,,,2/9/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-09 09:00:00,H,23.023250000,Total Campus Electric Demand,,,2/9/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-09 10:00:00,H,23.831810000,Total Campus Electric Demand,,,2/9/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-09 11:00:00,H,25.201570000,Total Campus Electric Demand,,,2/9/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-09 12:00:00,H,26.206425000,Total Campus Electric Demand,,,2/9/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-09 13:00:00,H,27.696937500,Total Campus Electric Demand,,,2/9/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-09 14:00:00,H,28.425537500,Total Campus Electric Demand,,,2/9/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-09 15:00:00,H,28.496162500,Total Campus Electric Demand,,,2/9/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-09 16:00:00,H,27.971430000,Total Campus Electric Demand,,,2/9/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-09 17:00:00,H,28.591732500,Total Campus Electric Demand,,,2/9/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-09 18:00:00,H,28.930722500,Total Campus Electric Demand,,,2/9/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-09 19:00:00,H,28.629880000,Total Campus Electric Demand,,,2/9/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-09 20:00:00,H,28.551567500,Total Campus Electric Demand,,,2/9/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-09 21:00:00,H,28.419365000,Total Campus Electric Demand,,,2/9/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-09 22:00:00,H,27.664165000,Total Campus Electric Demand,,,2/9/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-09 23:00:00,H,27.066545000,Total Campus Electric Demand,,,2/9/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-10 00:00:00,H,26.318937500,Total Campus Electric Demand,,,2/10/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-10 01:00:00,H,25.425092500,Total Campus Electric Demand,,,2/10/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-10 02:00:00,H,24.572612500,Total Campus Electric Demand,,,2/10/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-10 03:00:00,H,23.564362500,Total Campus Electric Demand,,,2/10/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-10 04:00:00,H,22.894285000,Total Campus Electric Demand,,,2/10/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-10 05:00:00,H,22.136350000,Total Campus Electric Demand,,,2/10/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-10 06:00:00,H,21.882347500,Total Campus Electric Demand,,,2/10/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-10 07:00:00,H,21.740160000,Total Campus Electric Demand,,,2/10/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-10 08:00:00,H,21.901642500,Total Campus Electric Demand,,,2/10/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-10 09:00:00,H,22.387097500,Total Campus Electric Demand,,,2/10/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-10 10:00:00,H,23.263787500,Total Campus Electric Demand,,,2/10/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-10 11:00:00,H,24.719760000,Total Campus Electric Demand,,,2/10/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-10 12:00:00,H,25.737385000,Total Campus Electric Demand,,,2/10/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-10 13:00:00,H,27.001232500,Total Campus Electric Demand,,,2/10/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-10 14:00:00,H,28.291900000,Total Campus Electric Demand,,,2/10/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-10 15:00:00,H,28.139862500,Total Campus Electric Demand,,,2/10/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-10 16:00:00,H,28.089462500,Total Campus Electric Demand,,,2/10/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-10 17:00:00,H,28.544112500,Total Campus Electric Demand,,,2/10/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-10 18:00:00,H,28.924272500,Total Campus Electric Demand,,,2/10/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-10 19:00:00,H,28.871392500,Total Campus Electric Demand,,,2/10/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-10 20:00:00,H,28.936842500,Total Campus Electric Demand,,,2/10/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-10 21:00:00,H,28.527040000,Total Campus Electric Demand,,,2/10/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-10 22:00:00,H,28.011752500,Total Campus Electric Demand,,,2/10/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-10 23:00:00,H,27.325370000,Total Campus Electric Demand,,,2/10/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-11 00:00:00,H,26.404142500,Total Campus Electric Demand,,,2/11/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-11 01:00:00,H,25.630045000,Total Campus Electric Demand,,,2/11/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-11 02:00:00,H,24.766905000,Total Campus Electric Demand,,,2/11/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-11 03:00:00,H,23.597740000,Total Campus Electric Demand,,,2/11/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-11 04:00:00,H,22.899707500,Total Campus Electric Demand,,,2/11/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-11 05:00:00,H,22.404167500,Total Campus Electric Demand,,,2/11/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-11 06:00:00,H,22.060535000,Total Campus Electric Demand,,,2/11/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-11 07:00:00,H,21.952595000,Total Campus Electric Demand,,,2/11/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-11 08:00:00,H,22.001797500,Total Campus Electric Demand,,,2/11/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-11 09:00:00,H,22.357745000,Total Campus Electric Demand,,,2/11/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-11 10:00:00,H,23.217675000,Total Campus Electric Demand,,,2/11/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-11 11:00:00,H,24.629215000,Total Campus Electric Demand,,,2/11/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-11 12:00:00,H,25.534325000,Total Campus Electric Demand,,,2/11/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-11 13:00:00,H,26.829885000,Total Campus Electric Demand,,,2/11/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-11 14:00:00,H,27.711562500,Total Campus Electric Demand,,,2/11/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-11 15:00:00,H,28.280992500,Total Campus Electric Demand,,,2/11/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-11 16:00:00,H,28.202167500,Total Campus Electric Demand,,,2/11/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-11 17:00:00,H,27.846152500,Total Campus Electric Demand,,,2/11/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-11 18:00:00,H,28.047442500,Total Campus Electric Demand,,,2/11/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-11 19:00:00,H,27.860915000,Total Campus Electric Demand,,,2/11/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-11 20:00:00,H,27.570192500,Total Campus Electric Demand,,,2/11/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-11 21:00:00,H,27.468682500,Total Campus Electric Demand,,,2/11/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-11 22:00:00,H,26.915582500,Total Campus Electric Demand,,,2/11/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-11 23:00:00,H,26.319512500,Total Campus Electric Demand,,,2/11/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-12 00:00:00,H,25.206547500,Total Campus Electric Demand,,,2/12/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-12 01:00:00,H,24.263782500,Total Campus Electric Demand,,,2/12/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-12 02:00:00,H,23.504290000,Total Campus Electric Demand,,,2/12/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-12 03:00:00,H,22.745492500,Total Campus Electric Demand,,,2/12/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-12 04:00:00,H,22.003075000,Total Campus Electric Demand,,,2/12/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-12 05:00:00,H,21.554022500,Total Campus Electric Demand,,,2/12/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-12 06:00:00,H,21.378100000,Total Campus Electric Demand,,,2/12/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-12 07:00:00,H,21.278927500,Total Campus Electric Demand,,,2/12/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-12 08:00:00,H,21.232670000,Total Campus Electric Demand,,,2/12/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-12 09:00:00,H,21.669697500,Total Campus Electric Demand,,,2/12/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-12 10:00:00,H,22.031632500,Total Campus Electric Demand,,,2/12/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-12 11:00:00,H,22.992357500,Total Campus Electric Demand,,,2/12/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-12 12:00:00,H,23.469437500,Total Campus Electric Demand,,,2/12/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-12 13:00:00,H,23.966327500,Total Campus Electric Demand,,,2/12/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-12 14:00:00,H,24.487595000,Total Campus Electric Demand,,,2/12/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-12 15:00:00,H,25.183345000,Total Campus Electric Demand,,,2/12/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-12 16:00:00,H,25.678005000,Total Campus Electric Demand,,,2/12/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-12 17:00:00,H,25.725037500,Total Campus Electric Demand,,,2/12/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-12 18:00:00,H,25.633957500,Total Campus Electric Demand,,,2/12/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-12 19:00:00,H,25.823565000,Total Campus Electric Demand,,,2/12/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-12 20:00:00,H,26.038442500,Total Campus Electric Demand,,,2/12/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-12 21:00:00,H,26.004210000,Total Campus Electric Demand,,,2/12/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-12 22:00:00,H,26.063470000,Total Campus Electric Demand,,,2/12/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-12 23:00:00,H,25.787295000,Total Campus Electric Demand,,,2/12/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-13 00:00:00,H,25.091477500,Total Campus Electric Demand,,,2/13/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-13 01:00:00,H,24.388060000,Total Campus Electric Demand,,,2/13/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-13 02:00:00,H,23.985890000,Total Campus Electric Demand,,,2/13/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-13 03:00:00,H,23.097822500,Total Campus Electric Demand,,,2/13/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-13 04:00:00,H,22.613627500,Total Campus Electric Demand,,,2/13/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-13 05:00:00,H,22.223137500,Total Campus Electric Demand,,,2/13/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-13 06:00:00,H,22.151900000,Total Campus Electric Demand,,,2/13/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-13 07:00:00,H,22.043822500,Total Campus Electric Demand,,,2/13/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-13 08:00:00,H,22.092777500,Total Campus Electric Demand,,,2/13/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-13 09:00:00,H,22.342455000,Total Campus Electric Demand,,,2/13/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-13 10:00:00,H,22.782795000,Total Campus Electric Demand,,,2/13/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-13 11:00:00,H,23.801180000,Total Campus Electric Demand,,,2/13/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-13 12:00:00,H,24.199995000,Total Campus Electric Demand,,,2/13/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-13 13:00:00,H,24.554857500,Total Campus Electric Demand,,,2/13/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-13 14:00:00,H,24.877607500,Total Campus Electric Demand,,,2/13/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-13 15:00:00,H,25.163907500,Total Campus Electric Demand,,,2/13/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-13 16:00:00,H,25.349387500,Total Campus Electric Demand,,,2/13/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-13 17:00:00,H,25.454345000,Total Campus Electric Demand,,,2/13/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-13 18:00:00,H,25.686657500,Total Campus Electric Demand,,,2/13/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-13 19:00:00,H,25.810002500,Total Campus Electric Demand,,,2/13/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-13 20:00:00,H,25.886222500,Total Campus Electric Demand,,,2/13/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-13 21:00:00,H,25.890117500,Total Campus Electric Demand,,,2/13/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-13 22:00:00,H,25.878890000,Total Campus Electric Demand,,,2/13/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-13 23:00:00,H,25.842475000,Total Campus Electric Demand,,,2/13/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-14 00:00:00,H,25.388402500,Total Campus Electric Demand,,,2/14/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-14 01:00:00,H,24.707647500,Total Campus Electric Demand,,,2/14/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-14 02:00:00,H,24.191280000,Total Campus Electric Demand,,,2/14/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-14 03:00:00,H,23.637865000,Total Campus Electric Demand,,,2/14/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-14 04:00:00,H,23.074575000,Total Campus Electric Demand,,,2/14/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-14 05:00:00,H,22.924615000,Total Campus Electric Demand,,,2/14/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-14 06:00:00,H,22.609935000,Total Campus Electric Demand,,,2/14/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-14 07:00:00,H,22.640202500,Total Campus Electric Demand,,,2/14/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-14 08:00:00,H,22.498217500,Total Campus Electric Demand,,,2/14/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-14 09:00:00,H,22.926787500,Total Campus Electric Demand,,,2/14/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-14 10:00:00,H,23.728055000,Total Campus Electric Demand,,,2/14/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-14 11:00:00,H,25.052840000,Total Campus Electric Demand,,,2/14/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-14 12:00:00,H,26.099347500,Total Campus Electric Demand,,,2/14/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-14 13:00:00,H,27.660917500,Total Campus Electric Demand,,,2/14/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-14 14:00:00,H,28.702052500,Total Campus Electric Demand,,,2/14/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-14 15:00:00,H,29.400980000,Total Campus Electric Demand,,,2/14/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-14 16:00:00,H,29.501142500,Total Campus Electric Demand,,,2/14/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-14 17:00:00,H,29.313655000,Total Campus Electric Demand,,,2/14/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-14 18:00:00,H,29.571082500,Total Campus Electric Demand,,,2/14/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-14 19:00:00,H,29.137728000,Total Campus Electric Demand,,,2/14/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-14 20:00:00,H,28.986958000,Total Campus Electric Demand,,,2/14/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-14 21:00:00,H,28.913487500,Total Campus Electric Demand,,,2/14/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-14 22:00:00,H,28.197792666,Total Campus Electric Demand,,,2/14/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-14 23:00:00,H,27.867050000,Total Campus Electric Demand,,,2/14/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-15 00:00:00,H,27.100052500,Total Campus Electric Demand,,,2/15/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-15 01:00:00,H,25.902577500,Total Campus Electric Demand,,,2/15/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-15 02:00:00,H,25.214075000,Total Campus Electric Demand,,,2/15/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-15 03:00:00,H,24.130740000,Total Campus Electric Demand,,,2/15/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-15 04:00:00,H,23.592552500,Total Campus Electric Demand,,,2/15/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-15 05:00:00,H,23.252077500,Total Campus Electric Demand,,,2/15/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-15 06:00:00,H,22.858977500,Total Campus Electric Demand,,,2/15/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-15 07:00:00,H,22.886890000,Total Campus Electric Demand,,,2/15/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-15 08:00:00,H,22.839640000,Total Campus Electric Demand,,,2/15/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-15 09:00:00,H,23.384897500,Total Campus Electric Demand,,,2/15/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-15 10:00:00,H,24.338507500,Total Campus Electric Demand,,,2/15/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-15 11:00:00,H,25.724635000,Total Campus Electric Demand,,,2/15/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-15 12:00:00,H,26.598627500,Total Campus Electric Demand,,,2/15/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-15 13:00:00,H,26.877435000,Total Campus Electric Demand,,,2/15/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-15 14:00:00,H,27.071455000,Total Campus Electric Demand,,,2/15/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-15 15:00:00,H,27.396480000,Total Campus Electric Demand,,,2/15/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-15 16:00:00,H,27.058702500,Total Campus Electric Demand,,,2/15/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-15 17:00:00,H,26.996720000,Total Campus Electric Demand,,,2/15/22 5:00 PM,
Campus.Elec.Demand_MW,2022-02-15 18:00:00,H,26.951895000,Total Campus Electric Demand,,,2/15/22 6:00 PM,
Campus.Elec.Demand_MW,2022-02-15 19:00:00,H,27.112432500,Total Campus Electric Demand,,,2/15/22 7:00 PM,
Campus.Elec.Demand_MW,2022-02-15 20:00:00,H,28.014695000,Total Campus Electric Demand,,,2/15/22 8:00 PM,
Campus.Elec.Demand_MW,2022-02-15 21:00:00,H,28.227745000,Total Campus Electric Demand,,,2/15/22 9:00 PM,
Campus.Elec.Demand_MW,2022-02-15 22:00:00,H,27.947272500,Total Campus Electric Demand,,,2/15/22 10:00 PM,
Campus.Elec.Demand_MW,2022-02-15 23:00:00,H,27.542727500,Total Campus Electric Demand,,,2/15/22 11:00 PM,
Campus.Elec.Demand_MW,2022-02-16 00:00:00,H,26.907170000,Total Campus Electric Demand,,,2/16/22 12:00 AM,
Campus.Elec.Demand_MW,2022-02-16 01:00:00,H,25.625937500,Total Campus Electric Demand,,,2/16/22 1:00 AM,
Campus.Elec.Demand_MW,2022-02-16 02:00:00,H,24.960680000,Total Campus Electric Demand,,,2/16/22 2:00 AM,
Campus.Elec.Demand_MW,2022-02-16 03:00:00,H,23.887675000,Total Campus Electric Demand,,,2/16/22 3:00 AM,
Campus.Elec.Demand_MW,2022-02-16 04:00:00,H,23.570752500,Total Campus Electric Demand,,,2/16/22 4:00 AM,
Campus.Elec.Demand_MW,2022-02-16 05:00:00,H,23.013415000,Total Campus Electric Demand,,,2/16/22 5:00 AM,
Campus.Elec.Demand_MW,2022-02-16 06:00:00,H,22.797170000,Total Campus Electric Demand,,,2/16/22 6:00 AM,
Campus.Elec.Demand_MW,2022-02-16 07:00:00,H,22.576987500,Total Campus Electric Demand,,,2/16/22 7:00 AM,
Campus.Elec.Demand_MW,2022-02-16 08:00:00,H,22.615587500,Total Campus Electric Demand,,,2/16/22 8:00 AM,
Campus.Elec.Demand_MW,2022-02-16 09:00:00,H,22.946757500,Total Campus Electric Demand,,,2/16/22 9:00 AM,
Campus.Elec.Demand_MW,2022-02-16 10:00:00,H,23.808802500,Total Campus Electric Demand,,,2/16/22 10:00 AM,
Campus.Elec.Demand_MW,2022-02-16 11:00:00,H,25.202897500,Total Campus Electric Demand,,,2/16/22 11:00 AM,
Campus.Elec.Demand_MW,2022-02-16 12:00:00,H,26.189830000,Total Campus Electric Demand,,,2/16/22 12:00 PM,
Campus.Elec.Demand_MW,2022-02-16 13:00:00,H,27.602795000,Total Campus Electric Demand,,,2/16/22 1:00 PM,
Campus.Elec.Demand_MW,2022-02-16 14:00:00,H,28.436805000,Total Campus Electric Demand,,,2/16/22 2:00 PM,
Campus.Elec.Demand_MW,2022-02-16 15:00:00,H,28.742352500,Total Campus Electric Demand,,,2/16/22 3:00 PM,
Campus.Elec.Demand_MW,2022-02-16 16:00:00,H,28.806035000,Total Campus Electric Demand,,,2/16/22 4:00 PM,
Campus.Elec.Demand_MW,2022-02-16 17:00:00,H,28.977770000,Total Campus Electric Demand,,,2/16/22 5:00 PM,
